# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale
photonCatScalesCorr=MaterialCentral_scale,MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=ggh
LowR9EEPhi_13TeVsmear         2.335e-05     1.617e-07     2.997e-07    
LowR9EERho_13TeVsmear         2.335e-05     1.617e-07     2.997e-07    
MaterialCentral_scale         0.0004423     0.009179     0.0006983    
MaterialForward_scale         7.848e-05     0.006872     0.003089    

diphotonCat=1
proc=vbf
HighR9EB_13TeVscale           0.001101     0.02629     0.001638    
HighR9EE_13TeVscale           4.605e-05     0.001242     0.0006205    
LowR9EB_13TeVscale            0.0002432     0.00868     0.0008954    
LowR9EE_13TeVscale            3.953e-05     3.009e-07     8.407e-08    
HighR9EBPhi_13TeVsmear        0.0001301     0.2167     0.001232    
HighR9EBRho_13TeVsmear        3.008e-05     0.02639     0.001322    
HighR9EEPhi_13TeVsmear        3.571e-05     0.01085     0.0057    
HighR9EERho_13TeVsmear        1.701e-05     0.003135     0.00166    
LowR9EBPhi_13TeVsmear         6.022e-06     0.02594     0.003189    
LowR9EBRho_13TeVsmear         3.176e-05     0.01109     0.0009527    
LowR9EEPhi_13TeVsmear         3.953e-05     3.009e-07     8.407e-08    
LowR9EERho_13TeVsmear         3.953e-05     3.009e-07     8.407e-08    
MaterialCentral_scale         0.0004466     0.009643     0.001427    
MaterialForward_scale         0.0001107     0.004055     0.0007064    

diphotonCat=1
proc=tth
HighR9EB_13TeVscale           0.001124     0.004937     0.003663    
HighR9EE_13TeVscale           1.231e-05     0.0008071     0.0003849    
LowR9EB_13TeVscale            0.0002175     0.02343     0.002131    
LowR9EE_13TeVscale            1.014e-05     2.577e-07     4.333e-09    
HighR9EBPhi_13TeVsmear        6.051e-06     0.09471     0.008949    
HighR9EBRho_13TeVsmear        5.433e-05     0.03785     0.002321    
HighR9EEPhi_13TeVsmear        7.966e-05     0.002685     0.0004258    
HighR9EERho_13TeVsmear        1.826e-05     0.003198     0.001525    
LowR9EBPhi_13TeVsmear         0.0002007     0.0695     0.001466    
LowR9EBRho_13TeVsmear         2.716e-05     0.01709     0.001179    
LowR9EEPhi_13TeVsmear         1.014e-05     2.577e-07     4.333e-09    
LowR9EERho_13TeVsmear         1.014e-05     2.577e-07     4.333e-09    
MaterialCentral_scale         0.0004033     0.02519     0.0008961    
MaterialForward_scale         3.527e-05     0.002061     0.001855    

diphotonCat=1
proc=zh
HighR9EB_13TeVscale           0.001011     0.02306     0.002478    
HighR9EE_13TeVscale           2.212e-05     0.001303     0.0009185    
LowR9EB_13TeVscale            0.0002806     0.01443     0.00279    
LowR9EE_13TeVscale            7.751e-06     1.343e-09     1.082e-07    
HighR9EBPhi_13TeVsmear        5.861e-05     0.2304     0.0002753    
HighR9EBRho_13TeVsmear        3.682e-05     0.0348     0.003212    
HighR9EEPhi_13TeVsmear        9.487e-05     0.01964     0.01096    
HighR9EERho_13TeVsmear        3.409e-05     0.002665     0.001878    
LowR9EBPhi_13TeVsmear         0.0001892     0.02057     0.001864    
LowR9EBRho_13TeVsmear         6.823e-05     0.01415     0.0008425    
LowR9EEPhi_13TeVsmear         7.751e-06     1.343e-09     1.082e-07    
LowR9EERho_13TeVsmear         7.751e-06     1.343e-09     1.082e-07    
MaterialCentral_scale         0.0004798     0.009488     0.001959    
MaterialForward_scale         5.251e-05     0.007135     0.005121    

diphotonCat=1
proc=wh
HighR9EB_13TeVscale           0.001138     0.01232     0.0007756    
HighR9EE_13TeVscale           9.156e-05     0.004782     0.001846    
LowR9EB_13TeVscale            0.000227     0.006433     0.002284    
LowR9EE_13TeVscale            0.000107     1.234e-07     4.801e-08    
HighR9EBPhi_13TeVsmear        4.685e-05     0.2049     0.003118    
HighR9EBRho_13TeVsmear        9.416e-05     0.03859     0.002285    
HighR9EEPhi_13TeVsmear        9.141e-05     0.000764     0.001474    
HighR9EERho_13TeVsmear        9.856e-05     0.004705     0.002345    
LowR9EBPhi_13TeVsmear         2.585e-05     0.04573     0.004175    
LowR9EBRho_13TeVsmear         0.0001074     0.0169     0.001866    
LowR9EEPhi_13TeVsmear         0.000107     1.234e-07     4.801e-08    
LowR9EERho_13TeVsmear         0.000107     1.234e-07     4.801e-08    
MaterialCentral_scale         0.000487     0.0126     0.001898    
MaterialForward_scale         9.053e-05     0.003253     0.001363    


diphotonCat=2
proc=ggh
HighR9EB_13TeVscale           0.001177     0.01574     0.001893    
HighR9EE_13TeVscale           2.459e-05     0.003324     0.00195    
LowR9EB_13TeVscale            0.0001755     0.008376     0.001117    
LowR9EE_13TeVscale            5.808e-05     7.846e-08     2.513e-09    
HighR9EBPhi_13TeVsmear        7.601e-05     0.2346     0.008497    
HighR9EBRho_13TeVsmear        2.409e-05     0.02173     0.0002067    
HighR9EEPhi_13TeVsmear        1.227e-05     0.009965     0.003824    
HighR9EERho_13TeVsmear        4.139e-05     0.002133     0.001252    
LowR9EBPhi_13TeVsmear         0.0002446     0.05585     0.0004406    
LowR9EBRho_13TeVsmear         8.578e-05     0.00439     0.001043    
LowR9EEPhi_13TeVsmear         5.808e-05     7.846e-08     2.513e-09    
LowR9EERho_13TeVsmear         5.808e-05     7.846e-08     2.513e-09    
