#proc cat nGausRV nGausWV
#OutsideAcceptance SigmaMpTTag_1_recoPt_200p0_10000p0 -1 -1 OutsideAcceptance SigmaMpTTag_2_recoPt_45p0_85p0 OutsideAcceptance SigmaMpTTag_2_recoPt_0p0_15p0
#OutsideAcceptance SigmaMpTTag_1_recoPt_30p0_45p0 -1 -1 OutsideAcceptance SigmaMpTTag_2_recoPt_45p0_85p0 OutsideAcceptance SigmaMpTTag_2_recoPt_0p0_15p0
#OutsideAcceptance SigmaMpTTag_1_recoPt_45p0_85p0 -1 -1 OutsideAcceptance SigmaMpTTag_2_recoPt_45p0_85p0 OutsideAcceptance SigmaMpTTag_2_recoPt_0p0_15p0
#OutsideAcceptance SigmaMpTTag_1_recoPt_85p0_125p0 -1 -1 OutsideAcceptance SigmaMpTTag_2_recoPt_45p0_85p0 OutsideAcceptance SigmaMpTTag_2_recoPt_0p0_15p0
#OutsideAcceptance SigmaMpTTag_2_recoPt_0p0_15p0 -1 1 OutsideAcceptance SigmaMpTTag_2_recoPt_45p0_85p0 OutsideAcceptance SigmaMpTTag_2_recoPt_0p0_15p0
#OutsideAcceptance SigmaMpTTag_2_recoPt_125p0_200p0 -1 -1 OutsideAcceptance SigmaMpTTag_2_recoPt_45p0_85p0 OutsideAcceptance SigmaMpTTag_2_recoPt_0p0_15p0
#OutsideAcceptance SigmaMpTTag_2_recoPt_15p0_30p0 -1 -1 OutsideAcceptance SigmaMpTTag_2_recoPt_45p0_85p0 OutsideAcceptance SigmaMpTTag_2_recoPt_0p0_15p0
#OutsideAcceptance SigmaMpTTag_2_recoPt_200p0_10000p0 -1 -1 OutsideAcceptance SigmaMpTTag_2_recoPt_45p0_85p0 OutsideAcceptance SigmaMpTTag_2_recoPt_0p0_15p0
#OutsideAcceptance SigmaMpTTag_2_recoPt_30p0_45p0 -1 -1 OutsideAcceptance SigmaMpTTag_2_recoPt_45p0_85p0 OutsideAcceptance SigmaMpTTag_2_recoPt_0p0_15p0
#OutsideAcceptance SigmaMpTTag_2_recoPt_45p0_85p0 1 -1 OutsideAcceptance SigmaMpTTag_2_recoPt_45p0_85p0 OutsideAcceptance SigmaMpTTag_2_recoPt_0p0_15p0
#OutsideAcceptance SigmaMpTTag_2_recoPt_85p0_125p0 -1 -1 OutsideAcceptance SigmaMpTTag_2_recoPt_45p0_85p0 OutsideAcceptance SigmaMpTTag_2_recoPt_0p0_15p0
