#proc cat nGausRV nGausWV
InsideAcceptance_absGenRapidity_0p3_0p6 absRecoRapidity_1p6_3p0_SigmaMpTTag_2 -1 -1
InsideAcceptance_absGenRapidity_0p6_0p9 absRecoRapidity_0p0_0p15_SigmaMpTTag_0 -1 -1
InsideAcceptance_absGenRapidity_0p6_0p9 absRecoRapidity_0p0_0p15_SigmaMpTTag_1 -1 -1
InsideAcceptance_absGenRapidity_0p6_0p9 absRecoRapidity_0p0_0p15_SigmaMpTTag_2 -1 -1
InsideAcceptance_absGenRapidity_0p6_0p9 absRecoRapidity_0p15_0p3_SigmaMpTTag_0 -1 -1
InsideAcceptance_absGenRapidity_0p6_0p9 absRecoRapidity_0p15_0p3_SigmaMpTTag_1 -1 -1
InsideAcceptance_absGenRapidity_0p6_0p9 absRecoRapidity_0p15_0p3_SigmaMpTTag_2 -1 -1
InsideAcceptance_absGenRapidity_0p6_0p9 absRecoRapidity_0p3_0p6_SigmaMpTTag_0 -1 -1
InsideAcceptance_absGenRapidity_0p6_0p9 absRecoRapidity_0p3_0p6_SigmaMpTTag_1 -1 -1
InsideAcceptance_absGenRapidity_0p6_0p9 absRecoRapidity_0p3_0p6_SigmaMpTTag_2 1 -1
InsideAcceptance_absGenRapidity_0p6_0p9 absRecoRapidity_0p6_0p9_SigmaMpTTag_0 2 1
InsideAcceptance_absGenRapidity_0p6_0p9 absRecoRapidity_0p6_0p9_SigmaMpTTag_1 4 1
InsideAcceptance_absGenRapidity_0p6_0p9 absRecoRapidity_0p6_0p9_SigmaMpTTag_2 4 1
InsideAcceptance_absGenRapidity_0p6_0p9 absRecoRapidity_0p9_1p6_SigmaMpTTag_0 -1 -1
InsideAcceptance_absGenRapidity_0p6_0p9 absRecoRapidity_0p9_1p6_SigmaMpTTag_1 -1 -1
InsideAcceptance_absGenRapidity_0p6_0p9 absRecoRapidity_0p9_1p6_SigmaMpTTag_2 2 -1
InsideAcceptance_absGenRapidity_0p6_0p9 absRecoRapidity_1p6_3p0_SigmaMpTTag_0 -1 -1
InsideAcceptance_absGenRapidity_0p6_0p9 absRecoRapidity_1p6_3p0_SigmaMpTTag_1 -1 -1
InsideAcceptance_absGenRapidity_0p6_0p9 absRecoRapidity_1p6_3p0_SigmaMpTTag_2 -1 -1
InsideAcceptance_absGenRapidity_0p9_1p6 absRecoRapidity_0p0_0p15_SigmaMpTTag_0 -1 -1
InsideAcceptance_absGenRapidity_0p9_1p6 absRecoRapidity_0p0_0p15_SigmaMpTTag_1 -1 -1
InsideAcceptance_absGenRapidity_0p9_1p6 absRecoRapidity_0p0_0p15_SigmaMpTTag_2 -1 -1
InsideAcceptance_absGenRapidity_0p9_1p6 absRecoRapidity_0p15_0p3_SigmaMpTTag_0 -1 -1
InsideAcceptance_absGenRapidity_0p9_1p6 absRecoRapidity_0p15_0p3_SigmaMpTTag_1 -1 -1
InsideAcceptance_absGenRapidity_0p9_1p6 absRecoRapidity_0p15_0p3_SigmaMpTTag_2 -1 -1
InsideAcceptance_absGenRapidity_0p9_1p6 absRecoRapidity_0p3_0p6_SigmaMpTTag_0 -1 -1
InsideAcceptance_absGenRapidity_0p9_1p6 absRecoRapidity_0p3_0p6_SigmaMpTTag_1 -1 -1
InsideAcceptance_absGenRapidity_0p9_1p6 absRecoRapidity_0p3_0p6_SigmaMpTTag_2 -1 -1
InsideAcceptance_absGenRapidity_0p9_1p6 absRecoRapidity_0p6_0p9_SigmaMpTTag_0 -1 -1
InsideAcceptance_absGenRapidity_0p9_1p6 absRecoRapidity_0p6_0p9_SigmaMpTTag_1 -1 -1
InsideAcceptance_absGenRapidity_0p9_1p6 absRecoRapidity_0p6_0p9_SigmaMpTTag_2 1 -1
InsideAcceptance_absGenRapidity_0p9_1p6 absRecoRapidity_0p9_1p6_SigmaMpTTag_0 2 -1
InsideAcceptance_absGenRapidity_0p9_1p6 absRecoRapidity_0p9_1p6_SigmaMpTTag_1 2 2
InsideAcceptance_absGenRapidity_0p9_1p6 absRecoRapidity_0p9_1p6_SigmaMpTTag_2 3 1
InsideAcceptance_absGenRapidity_0p9_1p6 absRecoRapidity_1p6_3p0_SigmaMpTTag_0 -1 -1
InsideAcceptance_absGenRapidity_0p9_1p6 absRecoRapidity_1p6_3p0_SigmaMpTTag_1 -1 -1
InsideAcceptance_absGenRapidity_0p9_1p6 absRecoRapidity_1p6_3p0_SigmaMpTTag_2 4 -1
InsideAcceptance_absGenRapidity_1p6_3p0 absRecoRapidity_0p0_0p15_SigmaMpTTag_0 -1 -1
InsideAcceptance_absGenRapidity_1p6_3p0 absRecoRapidity_0p0_0p15_SigmaMpTTag_1 -1 -1
InsideAcceptance_absGenRapidity_1p6_3p0 absRecoRapidity_0p0_0p15_SigmaMpTTag_2 -1 -1
InsideAcceptance_absGenRapidity_1p6_3p0 absRecoRapidity_0p15_0p3_SigmaMpTTag_0 -1 -1
InsideAcceptance_absGenRapidity_1p6_3p0 absRecoRapidity_0p15_0p3_SigmaMpTTag_1 -1 -1
InsideAcceptance_absGenRapidity_1p6_3p0 absRecoRapidity_0p15_0p3_SigmaMpTTag_2 -1 -1
InsideAcceptance_absGenRapidity_1p6_3p0 absRecoRapidity_0p3_0p6_SigmaMpTTag_0 -1 -1
InsideAcceptance_absGenRapidity_1p6_3p0 absRecoRapidity_0p3_0p6_SigmaMpTTag_1 -1 -1
InsideAcceptance_absGenRapidity_1p6_3p0 absRecoRapidity_0p3_0p6_SigmaMpTTag_2 -1 -1
InsideAcceptance_absGenRapidity_1p6_3p0 absRecoRapidity_0p6_0p9_SigmaMpTTag_0 -1 -1
InsideAcceptance_absGenRapidity_1p6_3p0 absRecoRapidity_0p6_0p9_SigmaMpTTag_1 -1 -1
InsideAcceptance_absGenRapidity_1p6_3p0 absRecoRapidity_0p6_0p9_SigmaMpTTag_2 -1 -1
InsideAcceptance_absGenRapidity_1p6_3p0 absRecoRapidity_0p9_1p6_SigmaMpTTag_0 -1 -1
InsideAcceptance_absGenRapidity_1p6_3p0 absRecoRapidity_0p9_1p6_SigmaMpTTag_1 -1 -1
InsideAcceptance_absGenRapidity_1p6_3p0 absRecoRapidity_0p9_1p6_SigmaMpTTag_2 1 -1
InsideAcceptance_absGenRapidity_1p6_3p0 absRecoRapidity_1p6_3p0_SigmaMpTTag_0 -1 -1
InsideAcceptance_absGenRapidity_1p6_3p0 absRecoRapidity_1p6_3p0_SigmaMpTTag_1 -1 -1
InsideAcceptance_absGenRapidity_1p6_3p0 absRecoRapidity_1p6_3p0_SigmaMpTTag_2 4 1
OutsideAcceptance absRecoRapidity_0p0_0p15_SigmaMpTTag_0 -1 -1
OutsideAcceptance absRecoRapidity_0p0_0p15_SigmaMpTTag_1 -1 -1
OutsideAcceptance absRecoRapidity_0p0_0p15_SigmaMpTTag_2 -1 -1
OutsideAcceptance absRecoRapidity_0p15_0p3_SigmaMpTTag_0 -1 -1
OutsideAcceptance absRecoRapidity_0p15_0p3_SigmaMpTTag_1 -1 -1
OutsideAcceptance absRecoRapidity_0p15_0p3_SigmaMpTTag_2 -1 -1
OutsideAcceptance absRecoRapidity_0p3_0p6_SigmaMpTTag_0 4 -1
OutsideAcceptance absRecoRapidity_0p3_0p6_SigmaMpTTag_1 1 -1
OutsideAcceptance absRecoRapidity_0p3_0p6_SigmaMpTTag_2 4 -1
OutsideAcceptance absRecoRapidity_0p6_0p9_SigmaMpTTag_0 -1 -1
OutsideAcceptance absRecoRapidity_0p6_0p9_SigmaMpTTag_1 2 -1
OutsideAcceptance absRecoRapidity_0p6_0p9_SigmaMpTTag_2 3 -1
OutsideAcceptance absRecoRapidity_0p9_1p6_SigmaMpTTag_0 -1 -1
OutsideAcceptance absRecoRapidity_0p9_1p6_SigmaMpTTag_1 -1 -1
OutsideAcceptance absRecoRapidity_0p9_1p6_SigmaMpTTag_2 1 -1
OutsideAcceptance absRecoRapidity_1p6_3p0_SigmaMpTTag_0 -1 -1
OutsideAcceptance absRecoRapidity_1p6_3p0_SigmaMpTTag_1 -1 -1
OutsideAcceptance absRecoRapidity_1p6_3p0_SigmaMpTTag_2 1 -1
