# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_genMjjEta2p5_0p0_100p0
HighR9EB_13TeVscale           0     0     0    
HighR9EE_13TeVscale           0     0     0    
LowR9EB_13TeVscale            0     0     0    
LowR9EE_13TeVscale            0     0     0    
Gain6EB_13TeVscale            0     0     0    
Gain1EB_13TeVscale            0     0     0    
HighR9EBPhi_13TeVsmear        0     0     0    
HighR9EBRho_13TeVsmear        0     0     0    
HighR9EEPhi_13TeVsmear        0     0     0    
HighR9EERho_13TeVsmear        0     0     0    
LowR9EBPhi_13TeVsmear         0     0     0    
LowR9EBRho_13TeVsmear         0     0     0    
LowR9EEPhi_13TeVsmear         0.002233     0.04751     0    
LowR9EERho_13TeVsmear         0     0     0    
MaterialForward_scale         0     0     0    

diphotonCat=0
proc=InsideAcceptance_genMjjEta2p5_450p0_1000p0
HighR9EB_13TeVscale           0.000743     0.04205     0.01261    
HighR9EE_13TeVscale           0.002513     0.1199     5.643e-08    
LowR9EB_13TeVscale            0.004847     1.261     0.06961    
LowR9EE_13TeVscale            0.0004615     0.03327     3.135e-08    
Gain6EB_13TeVscale            0.0006434     0.009902     0.01261    
Gain1EB_13TeVscale            0.0006213     0.01039     4.389e-08    
HighR9EBPhi_13TeVsmear        0.0004871     0.06978     0.0505    
HighR9EBRho_13TeVsmear        0.0002572     0.01137     1.881e-08    
HighR9EEPhi_13TeVsmear        0.005546     2.459     4.389e-08    
HighR9EERho_13TeVsmear        0.001768     0.01777     5.016e-08    
LowR9EBPhi_13TeVsmear         0.003489     0.08529     0.08353    
LowR9EBRho_13TeVsmear         0.0002225     0.01101     3.762e-08    
