# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_genPt_0p0_15p0
HighR9EBPhi_13TeVsmear        0.0012     0.1706     0.4467    
HighR9EBRho_13TeVsmear        0.0001034     6.509e-09     2.416e-08    
HighR9EEPhi_13TeVsmear        1.096e-10     6.509e-09     2.416e-08    
HighR9EERho_13TeVsmear        1.096e-10     6.509e-09     2.416e-08    
LowR9EBPhi_13TeVsmear         1.096e-10     6.509e-09     2.416e-08    
LowR9EBRho_13TeVsmear         1.096e-10     6.509e-09     2.416e-08    
LowR9EEPhi_13TeVsmear         1.096e-10     6.509e-09     2.416e-08    
LowR9EERho_13TeVsmear         1.096e-10     6.509e-09     2.416e-08    
MaterialForward_scale         1.096e-10     6.509e-09     2.416e-08    


diphotonCat=1
proc=InsideAcceptance_genPt_0p0_15p0
HighR9EB_13TeVscale           0.0007255     0.02563     0.02943    
HighR9EE_13TeVscale           7.149e-05     0.0001907     0.006999    
LowR9EB_13TeVscale            6.992e-05     0.0114     0.02579    
LowR9EE_13TeVscale            7.149e-05     0.0001907     0.006999    
Gain6EB_13TeVscale            7.149e-05     0.0001907     0.006999    
Gain1EB_13TeVscale            7.149e-05     0.0001907     0.006999    
HighR9EBPhi_13TeVsmear        0.0005482     0.03132     0.0506    
HighR9EBRho_13TeVsmear        8.535e-05     0.003175     0.03625    
HighR9EEPhi_13TeVsmear        7.149e-05     0.0001907     0.006999    
HighR9EERho_13TeVsmear        7.149e-05     0.0001907     0.006999    
LowR9EBPhi_13TeVsmear         2.096e-05     0.0002132     0.006431    
LowR9EBRho_13TeVsmear         7.158e-05     0.000754     0.01474    
LowR9EEPhi_13TeVsmear         7.149e-05     0.0001907     0.006999    
LowR9EERho_13TeVsmear         7.149e-05     0.0001907     0.006999    
MaterialForward_scale         7.149e-05     0.0001907     0.006999    

diphotonCat=1
proc=InsideAcceptance_genPt_15p0_30p0
HighR9EB_13TeVscale           0.00104     0.01482     0.001152    
HighR9EE_13TeVscale           5.844e-10     1.188e-07     6.329e-08    
LowR9EB_13TeVscale            9.131e-05     0.001698     0.0006395    
LowR9EE_13TeVscale            5.844e-10     1.188e-07     6.329e-08    
Gain6EB_13TeVscale            5.844e-10     1.188e-07     6.329e-08    
Gain1EB_13TeVscale            5.844e-10     1.188e-07     6.329e-08    
HighR9EBPhi_13TeVsmear        5.968e-06     0.04943     0.0009925    
