# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7_0p0_0p9
MaterialForward_scale         7.367e-10     2.086e-08     7.242e-08    


diphotonCat=1
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7_0p0_0p9
HighR9EB_13TeVscale           0.0009591     0.02556     0.002693    
HighR9EE_13TeVscale           6.564e-10     2.841e-07     2.555e-07    
LowR9EB_13TeVscale            0.000233     0.01031     0.0008205    
LowR9EE_13TeVscale            6.564e-10     2.841e-07     2.555e-07    
Gain6EB_13TeVscale            0.0001157     0.008659     0.0003896    
Gain1EB_13TeVscale            8.07e-05     0.00843     2.691e-07    
HighR9EBPhi_13TeVsmear        0.0004271     0.202     0.0007211    
HighR9EBRho_13TeVsmear        0.0002547     0.05181     0.003457    
HighR9EEPhi_13TeVsmear        6.564e-10     2.841e-07     2.555e-07    
HighR9EERho_13TeVsmear        6.564e-10     2.841e-07     2.555e-07    
LowR9EBPhi_13TeVsmear         0.0001746     0.005342     0.00164    
LowR9EBRho_13TeVsmear         9.356e-05     0.01193     0.0005689    
LowR9EEPhi_13TeVsmear         6.564e-10     2.841e-07     2.555e-07    
LowR9EERho_13TeVsmear         6.564e-10     2.841e-07     2.555e-07    
MaterialForward_scale         6.564e-10     2.841e-07     2.555e-07    

diphotonCat=1
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7_0p9_1p8
HighR9EB_13TeVscale           0.0009571     0.07213     0.0007243    
HighR9EE_13TeVscale           2.763e-10     2.837e-08     6.738e-08    
LowR9EB_13TeVscale            0.0002031     0.03781     0.006046    
