# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_genJet4p7AbsRapidity1_2p5_100p0
diphotonCat=1
proc=InsideAcceptance_genJet4p7AbsRapidity1_2p5_100p0
HighR9EB_13TeVscale           0.00115     0.04697     0.002744    
HighR9EE_13TeVscale           1.357e-10     1.57e-07     2.886e-07    
LowR9EB_13TeVscale            0.0003907     0.03332     0.002479    
LowR9EE_13TeVscale            1.357e-10     1.57e-07     2.886e-07    
Gain6EB_13TeVscale            4.696e-05     0.01218     2.707e-07    
Gain1EB_13TeVscale            3.401e-06     0.01169     2.852e-07    
HighR9EBPhi_13TeVsmear        0.001001     0.03448     0.02053    
HighR9EBRho_13TeVsmear        0.0005633     0.08064     0.002728    
HighR9EEPhi_13TeVsmear        1.357e-10     1.57e-07     2.886e-07    
HighR9EERho_13TeVsmear        1.357e-10     1.57e-07     2.886e-07    
LowR9EBPhi_13TeVsmear         0.0001497     0.04127     0.001246    
LowR9EBRho_13TeVsmear         0.0002072     0.006554     0.001254    
LowR9EEPhi_13TeVsmear         1.357e-10     1.57e-07     2.886e-07    
LowR9EERho_13TeVsmear         1.357e-10     1.57e-07     2.886e-07    
MaterialForward_scale         1.357e-10     1.57e-07     2.886e-07    

diphotonCat=1
proc=InsideAcceptance_genJet4p7AbsRapidity1_0p0_1p2
HighR9EB_13TeVscale           0.001057     0.01721     0.0008391    
HighR9EE_13TeVscale           1.485e-09     1.133e-06     1.299e-06    
LowR9EB_13TeVscale            0.0001989     0.004621     0.001095    
LowR9EE_13TeVscale            1.485e-09     1.133e-06     1.299e-06    
Gain6EB_13TeVscale            3.323e-05     0.002642     0.0001284    
Gain1EB_13TeVscale            2.984e-05     0.002633     0.0004869    
HighR9EBPhi_13TeVsmear        4.537e-05     0.1324     0.001377    
HighR9EBRho_13TeVsmear        6.139e-05     0.033     0.0005118    
HighR9EEPhi_13TeVsmear        1.485e-09     1.133e-06     1.299e-06    
HighR9EERho_13TeVsmear        1.485e-09     1.133e-06     1.299e-06    
LowR9EBPhi_13TeVsmear         1.556e-05     0.02494     0.0012    
LowR9EBRho_13TeVsmear         3.037e-05     0.006556     0.0005775    
LowR9EEPhi_13TeVsmear         1.485e-09     1.133e-06     1.299e-06    
LowR9EERho_13TeVsmear         1.485e-09     1.133e-06     1.299e-06    
MaterialForward_scale         1.485e-09     1.133e-06     1.299e-06    

diphotonCat=1
proc=InsideAcceptance_genJet4p7AbsRapidity1_m1000p0_0p0
HighR9EB_13TeVscale           0.001212     0.006536     0.006317    
HighR9EE_13TeVscale           1.741e-09     2.964e-07     3.142e-07    
LowR9EB_13TeVscale            0.000189     0.01192     0.001382    
LowR9EE_13TeVscale            1.741e-09     2.964e-07     3.142e-07    
Gain6EB_13TeVscale            2.025e-06     0.0002936     3.12e-07    
Gain1EB_13TeVscale            8.77e-06     0.0003649     3.142e-07    
HighR9EBPhi_13TeVsmear        0.0002027     0.06903     0.004271    
HighR9EBRho_13TeVsmear        3.544e-05     0.03776     0.002922    
HighR9EEPhi_13TeVsmear        1.741e-09     2.964e-07     3.142e-07    
HighR9EERho_13TeVsmear        1.741e-09     2.964e-07     3.142e-07    
LowR9EBPhi_13TeVsmear         2.637e-05     0.003276     0.003396    
LowR9EBRho_13TeVsmear         2.014e-05     0.005232     0.001693    
LowR9EEPhi_13TeVsmear         1.741e-09     2.964e-07     3.142e-07    
LowR9EERho_13TeVsmear         1.741e-09     2.964e-07     3.142e-07    
MaterialForward_scale         1.741e-09     2.964e-07     3.142e-07    

diphotonCat=1
proc=InsideAcceptance_genJet4p7AbsRapidity1_1p2_2p5
HighR9EB_13TeVscale           0.001036     0.0231     0.005848    
HighR9EE_13TeVscale           5.179e-10     2.875e-07     5.428e-07    
LowR9EB_13TeVscale            0.0002057     0.01324     0.0005511    
LowR9EE_13TeVscale            5.179e-10     2.875e-07     5.428e-07    
Gain6EB_13TeVscale            1.439e-05     0.0006883     5.546e-07    
Gain1EB_13TeVscale            2.939e-05     0.002056     5.644e-07    
HighR9EBPhi_13TeVsmear        0.000143     0.09679     0.001093    
HighR9EBRho_13TeVsmear        0.0002047     0.01899     0.0009302    
HighR9EEPhi_13TeVsmear        5.179e-10     2.875e-07     5.428e-07    
HighR9EERho_13TeVsmear        5.179e-10     2.875e-07     5.428e-07    
LowR9EBPhi_13TeVsmear         6.138e-05     0.02101     0.0001144    
LowR9EBRho_13TeVsmear         5.531e-05     0.003898     0.000245    
LowR9EEPhi_13TeVsmear         5.179e-10     2.875e-07     5.428e-07    
LowR9EERho_13TeVsmear         5.179e-10     2.875e-07     5.428e-07    
MaterialForward_scale         5.179e-10     2.875e-07     5.428e-07    

diphotonCat=1
proc=OutsideAcceptance
HighR9EB_13TeVscale           0.001336     0.2305     0.006559    
HighR9EE_13TeVscale           7.509e-10     5.471e-09     1.655e-07    
LowR9EB_13TeVscale            0.0002353     0.07807     0.003739    
LowR9EE_13TeVscale            7.509e-10     5.471e-09     1.655e-07    
Gain6EB_13TeVscale            5.401e-05     0.01252     1.935e-07    
Gain1EB_13TeVscale            1.129e-05     0.0002456     1.73e-07    
HighR9EBPhi_13TeVsmear        0.0005415     0.1345     0.03388    
HighR9EBRho_13TeVsmear        0.0003037     0.1051     0.005598    
HighR9EEPhi_13TeVsmear        7.509e-10     5.471e-09     1.655e-07    
HighR9EERho_13TeVsmear        7.509e-10     5.471e-09     1.655e-07    
LowR9EBPhi_13TeVsmear         0.0001437     0.05992     0.003917    
LowR9EBRho_13TeVsmear         2.205e-05     0.04599     0.003206    
LowR9EEPhi_13TeVsmear         7.509e-10     5.471e-09     1.655e-07    
LowR9EERho_13TeVsmear         7.509e-10     5.471e-09     1.655e-07    
MaterialForward_scale         7.509e-10     5.471e-09     1.655e-07    


diphotonCat=2
proc=InsideAcceptance_genJet4p7AbsRapidity1_2p5_100p0
HighR9EB_13TeVscale           0.001052     0.02125     0.006208    
HighR9EE_13TeVscale           4.921e-09     4.819e-07     7.291e-07    
LowR9EB_13TeVscale            0.0001563     0.005958     0.001629    
LowR9EE_13TeVscale            4.921e-09     4.819e-07     7.291e-07    
Gain6EB_13TeVscale            3.088e-05     0.0008279     0.0006084    
Gain1EB_13TeVscale            2.463e-05     0.0007496     8.081e-05    
HighR9EBPhi_13TeVsmear        8.59e-05     0.07073     0.002658    
HighR9EBRho_13TeVsmear        3.432e-06     0.01129     0.002827    
HighR9EEPhi_13TeVsmear        4.921e-09     4.819e-07     7.291e-07    
HighR9EERho_13TeVsmear        4.921e-09     4.819e-07     7.291e-07    
LowR9EBPhi_13TeVsmear         3.04e-05     0.02817     0.001633    
LowR9EBRho_13TeVsmear         5.686e-05     0.007605     0.001288    
LowR9EEPhi_13TeVsmear         4.921e-09     4.819e-07     7.291e-07    
LowR9EERho_13TeVsmear         4.921e-09     4.819e-07     7.291e-07    
MaterialForward_scale         4.921e-09     4.819e-07     7.291e-07    

diphotonCat=2
proc=InsideAcceptance_genJet4p7AbsRapidity1_0p0_1p2
HighR9EB_13TeVscale           0.001423     0.01417     0.005405    
HighR9EE_13TeVscale           1.533e-09     2.349e-08     8.133e-08    
LowR9EB_13TeVscale            0.0001307     0.008926     0.004918    
LowR9EE_13TeVscale            1.533e-09     2.349e-08     8.133e-08    
Gain6EB_13TeVscale            7.133e-05     0.01105     0.0002505    
Gain1EB_13TeVscale            4.365e-05     0.01074     1.139e-07    
HighR9EBPhi_13TeVsmear        0.0004925     0.05727     0.0006493    
HighR9EBRho_13TeVsmear        0.0002875     0.07736     0.005457    
HighR9EEPhi_13TeVsmear        1.533e-09     2.349e-08     8.133e-08    
HighR9EERho_13TeVsmear        1.533e-09     2.349e-08     8.133e-08    
LowR9EBPhi_13TeVsmear         5.843e-05     0.01671     0.00933    
LowR9EBRho_13TeVsmear         2.783e-05     0.0004841     0.004643    
LowR9EEPhi_13TeVsmear         1.533e-09     2.349e-08     8.133e-08    
LowR9EERho_13TeVsmear         1.533e-09     2.349e-08     8.133e-08    
MaterialForward_scale         1.533e-09     2.349e-08     8.133e-08    

diphotonCat=2
proc=InsideAcceptance_genJet4p7AbsRapidity1_m1000p0_0p0
HighR9EB_13TeVscale           0.00103     0.02807     0.002734    
HighR9EE_13TeVscale           1.569e-09     5.936e-08     3.213e-08    
LowR9EB_13TeVscale            0.0001298     0.005944     0.001132    
LowR9EE_13TeVscale            1.569e-09     5.936e-08     3.213e-08    
Gain6EB_13TeVscale            8.371e-06     0.0002395     6.206e-08    
Gain1EB_13TeVscale            9.902e-06     0.00108     4.965e-08    
HighR9EBPhi_13TeVsmear        5.989e-05     0.06139     0.006693    
HighR9EBRho_13TeVsmear        5.667e-05     0.04152     0.001728    
HighR9EEPhi_13TeVsmear        1.569e-09     5.936e-08     3.213e-08    
HighR9EERho_13TeVsmear        1.569e-09     5.936e-08     3.213e-08    
LowR9EBPhi_13TeVsmear         2.734e-05     0.00643     0.0014    
LowR9EBRho_13TeVsmear         2.565e-05     0.007635     0.001877    
LowR9EEPhi_13TeVsmear         1.569e-09     5.936e-08     3.213e-08    
LowR9EERho_13TeVsmear         1.569e-09     5.936e-08     3.213e-08    
MaterialForward_scale         1.569e-09     5.936e-08     3.213e-08    

diphotonCat=2
proc=InsideAcceptance_genJet4p7AbsRapidity1_1p2_2p5
HighR9EB_13TeVscale           0.0007191     0.01589     0.008352    
HighR9EE_13TeVscale           3.761e-10     3.672e-07     6.784e-09    
LowR9EB_13TeVscale            0.0001701     0.04273     0.00536    
LowR9EE_13TeVscale            3.761e-10     3.672e-07     6.784e-09    
Gain6EB_13TeVscale            3.94e-05     0.01537     3.091e-08    
Gain1EB_13TeVscale            6.37e-05     0.01876     3.392e-08    
HighR9EBPhi_13TeVsmear        0.0004802     0.2278     0.005381    
HighR9EBRho_13TeVsmear        0.0002214     0.04568     0.004379    
HighR9EEPhi_13TeVsmear        3.761e-10     3.672e-07     6.784e-09    
HighR9EERho_13TeVsmear        3.761e-10     3.672e-07     6.784e-09    
LowR9EBPhi_13TeVsmear         1.236e-05     0.1525     0.00134    
LowR9EBRho_13TeVsmear         4.953e-05     0.04673     0.004479    
LowR9EEPhi_13TeVsmear         3.761e-10     3.672e-07     6.784e-09    
LowR9EERho_13TeVsmear         3.761e-10     3.672e-07     6.784e-09    
MaterialForward_scale         3.761e-10     3.672e-07     6.784e-09    

diphotonCat=2
proc=OutsideAcceptance
HighR9EB_13TeVscale           0.001234     0.06876     0.103    
HighR9EE_13TeVscale           1.074e-09     6.941e-08     5.512e-08    
LowR9EB_13TeVscale            0.0005128     0.06001     0.08212    
LowR9EE_13TeVscale            1.074e-09     6.941e-08     5.512e-08    
Gain6EB_13TeVscale            1.855e-05     6.472e-08     4.85e-08    
Gain1EB_13TeVscale            2.981e-05     0.001908     3.748e-08    
HighR9EBPhi_13TeVsmear        0.003752     0.2574     0.03651    
HighR9EBRho_13TeVsmear        0.001115     0.1022     0.07288    
HighR9EEPhi_13TeVsmear        1.074e-09     6.941e-08     5.512e-08    
HighR9EERho_13TeVsmear        1.074e-09     6.941e-08     5.512e-08    
LowR9EBPhi_13TeVsmear         0.0001583     0.121     0.07316    
LowR9EBRho_13TeVsmear         0.0007407     0.04103     0.04157    
LowR9EEPhi_13TeVsmear         1.074e-09     6.941e-08     5.512e-08    
LowR9EERho_13TeVsmear         1.074e-09     6.941e-08     5.512e-08    
MaterialForward_scale         1.074e-09     6.941e-08     5.512e-08    


diphotonCat=3
proc=InsideAcceptance_genJet4p7AbsRapidity1_2p5_100p0
HighR9EB_13TeVscale           0.0008469     0.004747     0.004569    
HighR9EE_13TeVscale           3.145e-09     3.483e-08     4.93e-07    
LowR9EB_13TeVscale            0.0006712     0.008787     0.003411    
LowR9EE_13TeVscale            3.145e-09     3.483e-08     4.93e-07    
Gain6EB_13TeVscale            2.27e-05     4.632e-05     0.0002438    
Gain1EB_13TeVscale            3.288e-05     0.001392     4.953e-05    
HighR9EBPhi_13TeVsmear        2.679e-05     0.06012     0.008136    
HighR9EBRho_13TeVsmear        1.83e-05     0.02084     0.004596    
HighR9EEPhi_13TeVsmear        3.145e-09     3.483e-08     4.93e-07    
HighR9EERho_13TeVsmear        3.145e-09     3.483e-08     4.93e-07    
LowR9EBPhi_13TeVsmear         0.0001109     0.04053     0.0001819    
LowR9EBRho_13TeVsmear         5.566e-05     0.01621     0.001746    
LowR9EEPhi_13TeVsmear         3.145e-09     3.483e-08     4.93e-07    
LowR9EERho_13TeVsmear         3.145e-09     3.483e-08     4.93e-07    
MaterialForward_scale         3.145e-09     3.483e-08     4.93e-07    

diphotonCat=3
proc=InsideAcceptance_genJet4p7AbsRapidity1_0p0_1p2
HighR9EB_13TeVscale           0.001023     0.0205     0.01123    
HighR9EE_13TeVscale           6.094e-10     6.875e-08     4.811e-08    
LowR9EB_13TeVscale            0.0008655     0.003648     0.01431    
LowR9EE_13TeVscale            6.094e-10     6.875e-08     4.811e-08    
Gain6EB_13TeVscale            1.98e-05     0.001528     0.0002623    
Gain1EB_13TeVscale            8.279e-05     0.002962     4.486e-08    
HighR9EBPhi_13TeVsmear        0.0005157     0.04489     0.01503    
HighR9EBRho_13TeVsmear        0.0001095     0.02443     0.006536    
HighR9EEPhi_13TeVsmear        6.094e-10     6.875e-08     4.811e-08    
HighR9EERho_13TeVsmear        6.094e-10     6.875e-08     4.811e-08    
LowR9EBPhi_13TeVsmear         0.0006567     0.05891     0.01142    
LowR9EBRho_13TeVsmear         0.0001708     0.01284     0.005326    
LowR9EEPhi_13TeVsmear         6.094e-10     6.875e-08     4.811e-08    
LowR9EERho_13TeVsmear         6.094e-10     6.875e-08     4.811e-08    
MaterialForward_scale         6.094e-10     6.875e-08     4.811e-08    

diphotonCat=3
proc=InsideAcceptance_genJet4p7AbsRapidity1_m1000p0_0p0
HighR9EB_13TeVscale           0.0006444     0.01573     0.004098    
HighR9EE_13TeVscale           3.91e-06     0.0002748     0.0001568    
LowR9EB_13TeVscale            0.0004722     0.01193     0.00304    
LowR9EE_13TeVscale            3.91e-06     0.0002748     0.0001568    
Gain6EB_13TeVscale            1.362e-05     0.000265     0.0001568    
Gain1EB_13TeVscale            2.893e-05     0.004686     0.0001567    
HighR9EBPhi_13TeVsmear        6.607e-05     0.06286     0.001512    
HighR9EBRho_13TeVsmear        0.0001573     0.0176     0.003995    
HighR9EEPhi_13TeVsmear        3.91e-06     0.0002748     0.0001568    
HighR9EERho_13TeVsmear        3.91e-06     0.0002748     0.0001568    
LowR9EBPhi_13TeVsmear         9.654e-05     0.05212     0.0007047    
LowR9EBRho_13TeVsmear         3.728e-05     0.01736     0.002047    
LowR9EEPhi_13TeVsmear         3.91e-06     0.0002748     0.0001568    
LowR9EERho_13TeVsmear         3.91e-06     0.0002748     0.0001568    
MaterialForward_scale         3.91e-06     0.0002748     0.0001568    

diphotonCat=3
proc=InsideAcceptance_genJet4p7AbsRapidity1_1p2_2p5
HighR9EB_13TeVscale           0.0006784     0.1854     0.01027    
HighR9EE_13TeVscale           8.882e-11     3.805e-08     1.963e-07    
LowR9EB_13TeVscale            0.0007408     0.05977     0.02604    
LowR9EE_13TeVscale            8.882e-11     3.805e-08     1.963e-07    
Gain6EB_13TeVscale            3.295e-05     0.001306     0.0004134    
Gain1EB_13TeVscale            8.91e-05     0.02711     1.837e-07    
HighR9EBPhi_13TeVsmear        0.0001743     0.06868     0.004263    
HighR9EBRho_13TeVsmear        3.081e-05     0.1512     0.001145    
HighR9EEPhi_13TeVsmear        8.882e-11     3.805e-08     1.963e-07    
HighR9EERho_13TeVsmear        8.882e-11     3.805e-08     1.963e-07    
LowR9EBPhi_13TeVsmear         0.0003681     0.01264     0.02032    
LowR9EBRho_13TeVsmear         0.0001395     0.07726     0.003177    
LowR9EEPhi_13TeVsmear         8.882e-11     3.805e-08     1.963e-07    
LowR9EERho_13TeVsmear         8.882e-11     3.805e-08     1.963e-07    
MaterialForward_scale         8.882e-11     3.805e-08     1.963e-07    

diphotonCat=3
proc=OutsideAcceptance
HighR9EB_13TeVscale           0.003416     0.173     0.1212    
HighR9EE_13TeVscale           6.079e-12     1.584e-08     8.582e-09    
LowR9EB_13TeVscale            0.001274     0.04866     0.03194    
LowR9EE_13TeVscale            6.079e-12     1.584e-08     8.582e-09    
Gain6EB_13TeVscale            0.0005602     0.01844     0.005301    
Gain1EB_13TeVscale            1.253e-11     2.397e-08     2.231e-08    
HighR9EBPhi_13TeVsmear        0.002225     0.144     0.03301    
HighR9EBRho_13TeVsmear        0.001977     0.1831     0.06953    
HighR9EEPhi_13TeVsmear        6.079e-12     1.584e-08     8.582e-09    
HighR9EERho_13TeVsmear        6.079e-12     1.584e-08     8.582e-09    
LowR9EBPhi_13TeVsmear         0.004169     0.087     0.1272    
LowR9EBRho_13TeVsmear         0.0005469     0.03343     0.03314    
LowR9EEPhi_13TeVsmear         6.079e-12     1.584e-08     8.582e-09    
LowR9EERho_13TeVsmear         6.079e-12     1.584e-08     8.582e-09    
MaterialForward_scale         6.079e-12     1.584e-08     8.582e-09    


diphotonCat=4
proc=InsideAcceptance_genJet4p7AbsRapidity1_2p5_100p0
HighR9EB_13TeVscale           0.000287     0.003332     0.0003374    
HighR9EE_13TeVscale           0.0003814     0.003993     0.000213    
LowR9EB_13TeVscale            0.00103     0.007648     0.001744    
LowR9EE_13TeVscale            5.669e-05     0.001935     3.583e-05    
Gain6EB_13TeVscale            2.15e-05     0.000581     0.0002414    
Gain1EB_13TeVscale            1.515e-05     0.0008575     3.582e-05    
HighR9EBPhi_13TeVsmear        0.0001344     0.001923     0.003235    
HighR9EBRho_13TeVsmear        2.307e-05     0.007711     0.001471    
HighR9EEPhi_13TeVsmear        7.409e-05     0.05276     0.0001406    
HighR9EERho_13TeVsmear        1.571e-05     0.01194     8.855e-05    
LowR9EBPhi_13TeVsmear         3.712e-05     0.01205     0.0001839    
LowR9EBRho_13TeVsmear         1.887e-05     0.005715     0.001213    
LowR9EEPhi_13TeVsmear         8.926e-05     0.004249     0.000166    
LowR9EERho_13TeVsmear         7.729e-05     0.00227     0.0002172    
MaterialForward_scale         0.0008902     0.01057     0.0004068    

diphotonCat=4
proc=InsideAcceptance_genJet4p7AbsRapidity1_0p0_1p2
HighR9EB_13TeVscale           0.0002755     0.01006     0.003105    
HighR9EE_13TeVscale           0.0001936     0.01317     0.000338    
LowR9EB_13TeVscale            0.001394     0.01521     0.003845    
LowR9EE_13TeVscale            4.436e-05     0.003491     0.0006229    
Gain6EB_13TeVscale            2.385e-05     0.0001961     1.452e-07    
Gain1EB_13TeVscale            1.981e-05     0.005507     1.431e-07    
HighR9EBPhi_13TeVsmear        0.0002329     0.02887     0.003542    
HighR9EBRho_13TeVsmear        9.887e-05     0.01977     0.00049    
HighR9EEPhi_13TeVsmear        0.0004307     0.007842     0.00092    
HighR9EERho_13TeVsmear        7.786e-05     0.006789     5.86e-05    
LowR9EBPhi_13TeVsmear         0.000248     0.06034     0.0002056    
