# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7VBFlike_1p8_3p15
MaterialForward_scale         4.277e-09     7.522e-08     2.58e-07    


diphotonCat=1
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7VBFlike_1p8_3p15
HighR9EB_13TeVscale           0.0007144     0.1219     5.638e-08    
HighR9EE_13TeVscale           3.911e-10     2.069e-08     1.549e-08    
LowR9EB_13TeVscale            0.0003     0.001418     0.006584    
LowR9EE_13TeVscale            3.911e-10     2.069e-08     1.549e-08    
Gain6EB_13TeVscale            3.911e-10     2.069e-08     1.549e-08    
Gain1EB_13TeVscale            3.911e-10     2.069e-08     1.549e-08    
HighR9EBPhi_13TeVsmear        0.0003581     0.03382     1.936e-08    
HighR9EBRho_13TeVsmear        0.0008337     0.01076     2.323e-08    
HighR9EEPhi_13TeVsmear        3.911e-10     2.069e-08     1.549e-08    
HighR9EERho_13TeVsmear        3.911e-10     2.069e-08     1.549e-08    
LowR9EBPhi_13TeVsmear         0.001519     0.07318     2.662e-09    
LowR9EBRho_13TeVsmear         0.0005394     1.809e-08     2.323e-08    
LowR9EEPhi_13TeVsmear         3.911e-10     2.069e-08     1.549e-08    
LowR9EERho_13TeVsmear         3.911e-10     2.069e-08     1.549e-08    
MaterialForward_scale         3.911e-10     2.069e-08     1.549e-08    

diphotonCat=1
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7VBFlike_m1000p0_0p0
HighR9EB_13TeVscale           0.001253     0.03109     0.01239    
HighR9EE_13TeVscale           2.673e-09     9.24e-08     1.219e-07    
LowR9EB_13TeVscale            2.7e-05     0.005625     0.0003994    
LowR9EE_13TeVscale            2.673e-09     9.24e-08     1.219e-07    
Gain6EB_13TeVscale            3.911e-05     0.0008352     1.162e-07    
Gain1EB_13TeVscale            2.296e-06     0.0009414     1.295e-07    
HighR9EBPhi_13TeVsmear        0.0005385     0.01531     0.006355    
HighR9EBRho_13TeVsmear        7.009e-05     0.02963     0.00638    
HighR9EEPhi_13TeVsmear        2.673e-09     9.24e-08     1.219e-07    
HighR9EERho_13TeVsmear        2.673e-09     9.24e-08     1.219e-07    
LowR9EBPhi_13TeVsmear         2.229e-05     0.0319     0.0001537    
LowR9EBRho_13TeVsmear         0.0001542     0.01178     1.555e-07    
LowR9EEPhi_13TeVsmear         2.673e-09     9.24e-08     1.219e-07    
LowR9EERho_13TeVsmear         2.673e-09     9.24e-08     1.219e-07    
MaterialForward_scale         2.673e-09     9.24e-08     1.219e-07    

diphotonCat=1
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7VBFlike_0p0_0p9
