# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_genAbsDeltaRapidityGgJet0Eta2p5_0p6_1p2
LowR9EEPhi_13TeVsmear         2.763e-10     2.023e-07     3.167e-07    
LowR9EERho_13TeVsmear         2.763e-10     2.023e-07     3.167e-07    
MaterialForward_scale         2.763e-10     2.023e-07     3.167e-07    

diphotonCat=0
proc=OutsideAcceptance
HighR9EB_13TeVscale           0.0007566     0.1004     0.005925    
HighR9EE_13TeVscale           6.271e-10     5.203e-08     1.176e-07    
LowR9EB_13TeVscale            0.0008198     0.01504     0.01584    
LowR9EE_13TeVscale            6.271e-10     5.203e-08     1.176e-07    
Gain6EB_13TeVscale            4.471e-05     0.004578     1.165e-07    
Gain1EB_13TeVscale            6.271e-10     5.203e-08     1.176e-07    
HighR9EBPhi_13TeVsmear        0.0006322     0.0829     0.0006652    
HighR9EBRho_13TeVsmear        0.0002871     0.04975     0.03797    
HighR9EEPhi_13TeVsmear        6.271e-10     5.203e-08     1.176e-07    
HighR9EERho_13TeVsmear        6.271e-10     5.203e-08     1.176e-07    
LowR9EBPhi_13TeVsmear         0.00022     0.02857     0.01363    
LowR9EBRho_13TeVsmear         0.0001856     0.03384     0.001497    
LowR9EEPhi_13TeVsmear         6.271e-10     5.203e-08     1.176e-07    
LowR9EERho_13TeVsmear         6.271e-10     5.203e-08     1.176e-07    
MaterialForward_scale         6.271e-10     5.203e-08     1.176e-07    


diphotonCat=1
proc=InsideAcceptance_genAbsDeltaRapidityGgJet0Eta2p5_0p6_1p2
HighR9EB_13TeVscale           0.0003704     0.00328     0.0005558    
HighR9EE_13TeVscale           0.0003147     0.002281     0.0002333    
LowR9EB_13TeVscale            0.001117     0.007616     0.00147    
LowR9EE_13TeVscale            6.186e-05     0.001562     4.238e-05    
Gain6EB_13TeVscale            1.124e-05     0.0001139     0.0002295    
Gain1EB_13TeVscale            1.251e-05     0.0008372     0.0001906    
HighR9EBPhi_13TeVsmear        3.956e-05     0.00426     0.0009783    
