# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7VBFlike_3p05_3p15
MaterialForward_scale         4.815e-10     1.512e-08     4.4e-08    


diphotonCat=1
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7VBFlike_3p05_3p15
HighR9EB_13TeVscale           0.001119     0.009121     0.008305    
HighR9EE_13TeVscale           6.281e-10     3.991e-08     2.352e-08    
LowR9EB_13TeVscale            0.000111     0.006012     0.006063    
LowR9EE_13TeVscale            6.281e-10     3.991e-08     2.352e-08    
Gain6EB_13TeVscale            2.692e-06     0.004285     3.311e-08    
Gain1EB_13TeVscale            3.921e-05     0.01044     4.951e-09    
HighR9EBPhi_13TeVsmear        7.738e-05     0.1029     0.01369    
HighR9EBRho_13TeVsmear        0.0001014     0.0217     0.01326    
HighR9EEPhi_13TeVsmear        6.281e-10     3.991e-08     2.352e-08    
HighR9EERho_13TeVsmear        6.281e-10     3.991e-08     2.352e-08    
LowR9EBPhi_13TeVsmear         0.0001063     0.0301     0.01523    
LowR9EBRho_13TeVsmear         6.697e-05     0.0049     0.0119    
LowR9EEPhi_13TeVsmear         6.281e-10     3.991e-08     2.352e-08    
LowR9EERho_13TeVsmear         6.281e-10     3.991e-08     2.352e-08    
MaterialForward_scale         6.281e-10     3.991e-08     2.352e-08    

diphotonCat=1
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7VBFlike_0p0_2p9
HighR9EB_13TeVscale           0.0008554     0.0674     0.006596    
HighR9EE_13TeVscale           5.408e-10     1.633e-08     8.083e-08    
LowR9EB_13TeVscale            0.0001149     0.005026     0.005425    
LowR9EE_13TeVscale            5.408e-10     1.633e-08     8.083e-08    
Gain6EB_13TeVscale            7.702e-05     0.002687     1.028e-07    
Gain1EB_13TeVscale            5.408e-10     1.633e-08     8.083e-08    
HighR9EBPhi_13TeVsmear        0.0004263     0.1024     0.002501    
HighR9EBRho_13TeVsmear        0.0001691     0.04352     0.006543    
HighR9EEPhi_13TeVsmear        5.408e-10     1.633e-08     8.083e-08    
HighR9EERho_13TeVsmear        5.408e-10     1.633e-08     8.083e-08    
LowR9EBPhi_13TeVsmear         0.0001019     0.03726     0.002205    
LowR9EBRho_13TeVsmear         3.26e-05     0.009232     0.001833    
LowR9EEPhi_13TeVsmear         5.408e-10     1.633e-08     8.083e-08    
LowR9EERho_13TeVsmear         5.408e-10     1.633e-08     8.083e-08    
MaterialForward_scale         5.408e-10     1.633e-08     8.083e-08    

diphotonCat=1
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7VBFlike_m1000p0_0p0
HighR9EB_13TeVscale           0.001158     0.05885     0.001394    
HighR9EE_13TeVscale           1.367e-09     1.41e-07     1.874e-07    
LowR9EB_13TeVscale            0.000118     0.03644     0.007472    
LowR9EE_13TeVscale            1.367e-09     1.41e-07     1.874e-07    
Gain6EB_13TeVscale            3.91e-05     0.01172     1.894e-07    
Gain1EB_13TeVscale            1.268e-09     1.288e-07     1.796e-07    
HighR9EBPhi_13TeVsmear        0.0005004     0.07235     0.004869    
HighR9EBRho_13TeVsmear        0.0001004     0.05846     0.001903    
HighR9EEPhi_13TeVsmear        1.367e-09     1.41e-07     1.874e-07    
HighR9EERho_13TeVsmear        1.367e-09     1.41e-07     1.874e-07    
LowR9EBPhi_13TeVsmear         0.0004126     0.04351     0.00597    
LowR9EBRho_13TeVsmear         9.197e-05     0.01274     0.000839    
LowR9EEPhi_13TeVsmear         1.367e-09     1.41e-07     1.874e-07    
LowR9EERho_13TeVsmear         1.367e-09     1.41e-07     1.874e-07    
MaterialForward_scale         1.367e-09     1.41e-07     1.874e-07    

diphotonCat=1
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7VBFlike_2p9_3p05
HighR9EB_13TeVscale           0.001107     0.06703     0.005297    
HighR9EE_13TeVscale           7.49e-10     1.18e-07     2.032e-07    
LowR9EB_13TeVscale            0.0001692     0.006419     0.009022    
LowR9EE_13TeVscale            7.49e-10     1.18e-07     2.032e-07    
Gain6EB_13TeVscale            2.156e-05     0.003293     0.003011    
Gain1EB_13TeVscale            7.192e-05     0.008615     0.000438    
HighR9EBPhi_13TeVsmear        0.0003335     0.2291     0.000334    
HighR9EBRho_13TeVsmear        7.485e-05     0.01898     0.01587    
HighR9EEPhi_13TeVsmear        7.49e-10     1.18e-07     2.032e-07    
HighR9EERho_13TeVsmear        7.49e-10     1.18e-07     2.032e-07    
LowR9EBPhi_13TeVsmear         0.0001912     0.03186     0.01065    
LowR9EBRho_13TeVsmear         8.344e-05     0.006067     0.004985    
LowR9EEPhi_13TeVsmear         7.49e-10     1.18e-07     2.032e-07    
LowR9EERho_13TeVsmear         7.49e-10     1.18e-07     2.032e-07    
MaterialForward_scale         7.49e-10     1.18e-07     2.032e-07    

diphotonCat=1
proc=OutsideAcceptance
HighR9EB_13TeVscale           0.0003659     0.03464     0.01363    
HighR9EE_13TeVscale           2.238e-10     1.634e-08     6.72e-08    
LowR9EB_13TeVscale            2.238e-10     1.634e-08     6.72e-08    
LowR9EE_13TeVscale            2.238e-10     1.634e-08     6.72e-08    
Gain6EB_13TeVscale            4.233e-05     1.524e-08     6.312e-08    
